timestamp,controller_mode,load_pattern,trial_num,elapsed_sec,queue_length,cpu_util,container_mem_pct,io_write_ops,indexing_time_rate,os_cpu_percent,os_mem_used_percent,batch_size,poll_interval_ms,inv_poll_interval,messages_consumed,messages_indexed,cycle_duration_ms,avg_latency_ms,injection_rate,total_injected,q_session
2026-05-16T23:07:45.222024,static,step,1,0.0,0,0.0,51.0,0.0,0.0,0,75,100,1000,1.0,0,0,519.2844867706299,1383.3709999999999,1000,0,
2026-05-16T23:07:46.238271,static,step,1,1.0,400,10.813254147194346,52.0,68.81161730032765,0.0,5,75,100,1000,1.0,100,0,35.64262390136719,613.0460000000006,1000,1100,
2026-05-16T23:07:47.260394,static,step,1,2.0,1500,22.5202051328022,52.0,27.415901900802677,0.0,10,75,100,1000,1.0,100,0,15.756607055664062,582.7669999999999,1000,2100,
2026-05-16T23:07:48.279989,static,step,1,3.1,2300,7.840302336335153,53.0,18.62071804879599,0.0,5,75,100,1000,1.0,100,0,380.2967071533203,1463.604000000002,1000,3100,
2026-05-16T23:07:49.304551,static,step,1,4.1,3200,5.858430136463314,53.0,19.528100454877713,0.0,3,75,100,1000,1.0,100,0,19.77252960205078,2723.8120000000026,1000,4100,
2026-05-16T23:07:50.327816,static,step,1,5.1,4000,6.843377313184305,53.0,31.284010574556827,0.0,4,75,100,1000,1.0,100,0,19.55389976501465,3264.920999999996,1000,5100,
2026-05-16T23:07:51.352801,static,step,1,6.1,5000,17.569834167792646,53.0,21.474241760635458,0.0,11,75,100,1000,1.0,100,0,26.091814041137695,4161.577999999994,1000,6100,
2026-05-16T23:07:52.376295,static,step,1,7.2,6100,36.119838659749426,53.0,26.35772010306039,0.0,20,75,100,1000,1.0,100,0,19.24872398376465,5068.427000000011,1000,7100,
2026-05-16T23:07:53.395326,static,step,1,8.2,7200,6.874848793792432,53.0,20.624546381377296,0.0,3,75,100,1000,1.0,100,0,13.631582260131836,5951.962000000007,1000,8000,
2026-05-16T23:07:54.417875,static,step,1,9.2,7700,3.9115333843455815,54.0,19.557666921727908,0.0,2,75,100,1000,1.0,100,0,17.792224884033203,6853.964000000003,1000,9000,
2026-05-16T23:07:55.436071,static,step,1,10.2,8700,4.906309613657876,54.0,24.531548068289382,0.0,2,75,100,1000,1.0,100,0,11.867046356201172,7758.17000000001,1000,10100,
2026-05-16T23:07:56.453792,static,step,1,11.2,9486,6.876747256515374,54.0,40.27809107387576,0.0,5,75,100,1000,1.0,100,0,12.711524963378906,8652.87899999999,1000,11100,
2026-05-16T23:07:57.473089,static,step,1,12.2,10300,6.864911476697749,55.0,19.614032790565,0.0,4,75,100,1000,1.0,100,0,45.98879814147949,9554.302000000018,1000,12100,
2026-05-16T23:07:58.497649,static,step,1,13.3,11400,18.558495568090624,55.0,19.535258492726975,0.0,10,75,100,1000,1.0,100,0,13.388395309448242,10487.427000000018,1000,13100,
2026-05-16T23:07:59.520098,static,step,1,14.3,12000,7.825498800909457,55.0,25.432871102955737,0.0,6,75,100,1000,1.0,100,0,13.860225677490234,11351.033000000027,1000,14100,
2026-05-16T23:08:00.539715,static,step,1,15.3,13100,4.902306932766823,55.0,32.355225756261035,0.0,3,75,100,1000,1.0,100,0,13.56196403503418,12251.854000000025,1000,15000,
2026-05-16T23:08:01.558510,static,step,1,16.3,14100,4.909421074427469,55.0,19.637684297709875,0.0,4,75,100,1000,1.0,100,0,16.87335968017578,13147.516999999994,1000,16100,
2026-05-16T23:08:02.579159,static,step,1,17.4,15200,2.9393352285867125,56.0,19.595568190578085,0.0,1,75,100,1000,1.0,100,0,17.675399780273438,14048.604999999987,1000,17100,
2026-05-16T23:08:03.602943,static,step,1,18.4,16300,2.929644728907598,56.0,20.507513102353187,0.0,1,75,100,1000,1.0,100,0,21.170377731323242,14948.308999999974,1000,18100,
2026-05-16T23:08:04.622138,static,step,1,19.4,16300,9.810232308362323,57.0,18.639441385888418,0.0,5,75,100,1000,1.0,100,0,25.17104148864746,15852.678000000014,1000,19000,
