timestamp,phase,queue_length,cpu_util,mem_util,avg_latency_ms,io_write_ops,os_cpu_percent,os_mem_used_percent,gc_time_rate,write_queue_size,batch_size,poll_interval,queue_exhausted
2026-03-28T10:29:38.048795,vary_both,7290,93.71709318801207,21,111184.50600000002,81.10133064347198,100,100,10.813510752462932,0,10,100,False
2026-03-28T10:29:39.073446,vary_both,7290,104.42552718204048,23,112463.054,34.15788272309735,99,100,0.0,0,10,100,False
2026-03-28T10:29:40.174609,vary_both,7290,83.54881522826659,28,113448.77200000003,56.30463634948401,99,100,0.0,0,10,100,False
2026-03-28T10:29:41.205382,vary_both,6790,104.96788985997671,35,114781.42999999996,163.82838884687953,99,100,0.0,0,10,100,False
2026-03-28T10:29:42.282548,vary_both,6790,93.66440514470156,42,115760.00899999999,68.87088613580998,100,100,0.0,0,10,100,False
2026-03-28T10:29:43.390344,vary_both,6790,98.51748043190207,50,116777.905,56.94129602944798,100,100,0.0,0,10,100,False
2026-03-28T10:29:44.497191,vary_both,6790,99.29329406711011,56,117973.4,132.69194752604716,99,100,0.0,0,10,100,False
2026-03-28T10:29:45.607310,vary_both,6290,90.07990199742108,65,119072.32700000002,70.26232355798844,100,100,0.0,0,10,100,False
2026-03-28T10:29:46.633532,vary_both,6290,104.20650412771417,71,119968.58800000002,99.3370413180079,100,100,0.0,0,10,100,False
2026-03-28T10:29:47.731988,vary_both,6290,92.90674167209939,20,120957.35899999997,173.06157762449885,94,100,81.97653676949945,0,10,100,False
2026-03-28T10:29:48.759938,vary_both,6290,103.99042192779788,26,122271.16299999997,103.01854882566894,100,100,0.0,0,10,100,False
2026-03-28T10:29:49.824568,vary_both,6290,94.57997268789698,35,123046.997,114.44176695235535,100,100,0.0,0,10,100,False
2026-03-28T10:29:50.883503,vary_both,5800,102.41961384788918,40,123968.09599999999,155.97849448394132,93,100,0.0,0,10,100,False
2026-03-28T10:29:51.973552,vary_both,5800,94.31873992299722,44,124965.416,230.76041223878934,98,100,0.0,0,10,100,False
2026-03-28T10:29:53.058397,vary_both,5800,100.56634635160893,49,126371.57499999998,73.81016245989646,99,100,0.0,0,10,100,False
2026-03-28T10:29:54.093181,vary_both_settle,5800,103.31428255717454,56,127497.579,167.040849368142,98,88,0.0,0,10,100,False
2026-03-28T10:29:55.147832,vary_both_settle,5800,106.08486933208556,68,128489.813,106.08486933208556,100,88,0.0,0,10,100,False
2026-03-28T10:29:56.178731,vary_both_settle,5310,97.66532978404348,21,129554.199,174.8209403134378,100,88,6.836573084883043,0,10,100,False
2026-03-28T10:29:57.197010,vary_both_settle,5310,98.70693625106077,36,130669.99100000001,198.39116890064687,100,88,0.0,0,10,100,False
2026-03-28T10:29:58.245702,vary_both_settle,5310,100.11985685923742,45,131573.775,68.65361613204851,95,88,0.0,0,10,100,False
2026-03-28T10:29:59.347156,vary_both_settle,5310,99.77924463585398,57,132688.82899999997,110.66425314158353,100,88,0.0,0,10,100,False
2026-03-28T10:30:00.419209,vary_both_settle,4800,101.3306597249485,69,133860.679,122.76599158984146,100,88,0.0,0,10,100,False
2026-03-28T10:30:01.488302,vary_both_settle,4800,83.2774227050426,24,134968.72099999996,140.93102303930286,89,88,8.236228619180038,0,10,100,False
2026-03-28T10:30:02.557664,vary_both_settle,4800,101.69984278683866,38,136002.32199999996,128.2700719834001,100,88,0.0,0,10,100,False
2026-03-28T10:30:03.598454,vary_both_settle,4800,106.50594900208985,55,136989.733,153.94950810302078,99,88,0.0,0,10,100,False
2026-03-28T10:30:15.523966,vary_both,16071,0.0,52,138062.44399999996,0.0,2,89,0.0,0,10,112,False
2026-03-28T10:30:16.576002,vary_both,16071,21.883192842689798,56,7686.587000000001,59.94091952562858,21,89,0.0,0,10,112,False
2026-03-28T10:30:17.618940,vary_both,16071,67.63692674441347,63,8607.554999999998,73.43437760822034,69,89,0.0,0,10,112,False
2026-03-28T10:30:18.636455,vary_both,16071,76.03081059072224,70,9736.804999999998,82.85408846424859,78,89,0.0,0,10,112,False
2026-03-28T10:30:19.678745,vary_both,16071,40.81643827618029,19,10889.464999999998,89.40743622401398,42,89,10.690019548523411,0,10,112,False
2026-03-28T10:30:20.715532,vary_both,16071,104.69278025254332,26,11879.869999999999,97.07875987054017,91,89,0.0,0,10,112,False
2026-03-28T10:30:21.741247,vary_both,15621,38.997101462750194,32,12879.005000000001,84.81869568148167,45,89,0.0,0,10,112,False
2026-03-28T10:30:22.788384,vary_both,15621,44.92727190267398,38,14005.304999999997,84.11914739224063,47,89,0.0,0,10,112,False
2026-03-28T10:30:23.835536,vary_both,15621,41.024202802851214,45,15015.914999999999,88.72676420151541,43,89,0.0,0,10,112,False
2026-03-28T10:30:24.866492,vary_both,15621,47.52921674264401,52,16035.234999999997,95.05843348528802,49,89,0.0,0,10,112,False
2026-03-28T10:30:25.910039,vary_both,15621,83.36938148852171,59,17146.916999999994,127.44974411463664,86,89,0.0,0,10,112,False
2026-03-28T10:30:26.927008,vary_both,15171,47.1525411581692,65,18164.019,94.30508231633841,48,89,0.0,0,10,112,False
2026-03-28T10:30:27.967327,vary_both,15171,65.40888892923337,72,19175.476,81.02892210636372,60,89,0.0,0,10,112,False
2026-03-28T10:30:28.998996,vary_both,15171,38.233754111152436,21,20181.796,100.36360454177515,40,89,10.51428238056692,0,10,112,False
2026-03-28T10:30:30.018716,vary_both,15171,46.11557744744481,28,21196.953000000005,83.40051240495337,43,89,0.0,0,10,112,False
2026-03-28T10:30:31.053849,vary_both,15171,75.40855371385541,34,22210.823,84.10954068083872,78,89,0.0,0,10,112,False
2026-03-28T10:30:32.081515,vary_both,14721,65.13578254136722,41,23318.263000000003,83.60712385906837,74,89,0.0,0,10,112,False
2026-03-28T10:30:33.101191,vary_both,14721,31.387986116275492,48,24329.193,85.33608725362399,31,89,0.0,0,10,112,False
2026-03-28T10:30:34.133335,vary_both,14721,31.945177239931972,54,25336.622,66.79446150167594,33,89,0.0,0,10,112,False
2026-03-28T10:30:35.162308,vary_both,14721,47.61464370955194,61,26348.022999999994,70.93610185300595,49,89,0.0,0,10,112,False
2026-03-28T10:30:36.197852,vary_both,14271,39.5545618984004,68,27354.995000000003,60.778960965834756,40,89,0.0,0,10,112,False
2026-03-28T10:30:37.226141,vary_both,14271,24.335899731755898,74,28398.856999999996,63.27333930256533,26,89,0.0,0,10,112,False
2026-03-28T10:30:38.278119,vary_both,14271,65.25987515141586,21,29528.75800000001,43.18668208549579,60,89,14.395560695165264,0,10,112,False
2026-03-28T10:30:39.305472,vary_both,14271,43.50698059742674,29,30499.35,108.2840405980399,42,89,0.0,0,10,112,False
2026-03-28T10:30:40.330525,vary_both,14271,32.098781442302005,36,31509.447999999997,107.96862848774312,32,89,0.0,0,10,112,False
2026-03-28T10:30:41.346280,vary_both,13821,26.58113349973406,43,32517.252,103.37107472118802,27,89,0.0,0,10,112,False
2026-03-28T10:30:42.395977,vary_both,13821,40.96427021257894,50,33532.56900000001,74.30728085072458,49,89,0.0,0,10,112,False
2026-03-28T10:30:43.448596,vary_both,13821,32.30053291246355,56,34538.943000000014,60.801003129343165,34,89,0.0,0,10,112,False
2026-03-28T10:30:44.516328,vary_both,13821,73.83088831686608,64,35660.327999999994,105.47269759552299,77,89,0.0,0,10,112,False
2026-03-28T10:30:45.545437,vary_both,13821,38.93917691887569,70,36668.29100000001,61.73284145675414,40,89,0.0,0,10,112,False
2026-03-28T10:30:46.571743,vary_both,13371,26.3078354442642,77,37680.59499999999,62.35931364566329,26,89,0.0,0,10,112,False
2026-03-28T10:30:47.609276,vary_both,13371,34.69805682077486,24,38796.598999999995,65.54077399479695,36,89,7.710679293505525,0,10,112,False
2026-03-28T10:30:48.637227,vary_both,13371,34.11393959674618,31,40344.61200000001,77.00003508979852,36,89,0.0,0,10,112,False
2026-03-28T10:30:49.664038,vary_both,13371,50.62056291589776,38,41371.34399999999,74.95737201007937,46,89,0.0,0,10,112,False
2026-03-28T10:30:50.692836,vary_both,13371,26.179342708895607,45,42362.23600000001,90.17329155286266,28,89,0.0,0,10,112,False
2026-03-28T10:30:51.711355,vary_both,12981,24.535215953917852,51,43372.396,128.56453159852953,24,89,0.0,0,10,112,False
2026-03-28T10:30:52.738969,vary_both,12981,41.927731502683905,60,44383.63199999999,328.5964073582436,49,89,0.0,0,10,112,False
2026-03-28T10:30:53.769579,vary_both,12981,27.15230610947344,65,45393.597,64.00186440090168,28,89,0.0,0,10,112,False
2026-03-28T10:30:54.852151,vary_both,12981,54.66346898482595,71,46516.201,94.94181455259243,57,89,0.0,0,10,112,False
2026-03-28T10:30:55.880292,vary_both,12531,55.24488458275661,20,47527.24199999999,119.8533089253025,54,89,11.23624771174711,0,10,112,False
2026-03-28T10:30:56.900789,vary_both,12531,45.96635795049271,27,48531.13,150.61317285906122,46,89,0.0,0,10,112,False
2026-03-28T10:30:57.932024,vary_both,12531,28.176198159110573,33,49434.00900000001,102.98886223674899,30,89,0.0,0,10,112,False
2026-03-28T10:30:58.983227,vary_both,12531,42.76731828492666,40,50441.24099999999,79.83232746519643,40,89,0.0,0,10,112,False
2026-03-28T10:30:59.999961,vary_both,12531,29.506086742826966,47,51341.462999999996,66.88046328374112,31,89,0.0,0,10,112,False
2026-03-28T10:31:01.049642,vary_both,12531,30.51443173809253,55,52352.56900000001,129.68633488689326,31,89,0.0,0,10,112,False
2026-03-28T10:31:02.065317,vary_both,12081,51.20014423117553,60,53247.98700000001,62.03094397238574,51,89,0.0,0,10,112,False
2026-03-28T10:31:03.097242,vary_both,12081,30.069066377993963,67,54255.735,68.86786170443779,37,89,0.0,0,10,112,False
2026-03-28T10:31:04.122254,vary_both,12081,29.210726816623694,73,55268.18000000001,67.18467167823451,29,89,0.0,0,10,112,False
2026-03-28T10:31:05.164225,vary_both,12081,26.897716063138816,21,56388.115999999995,65.32302472476569,28,89,7.685061732325376,0,10,112,False
2026-03-28T10:31:06.193946,vary_both,12081,57.33177182845965,28,57401.95700000001,128.2676929043504,59,89,0.0,0,10,112,False
2026-03-28T10:31:07.241448,vary_both,11631,37.043698876628035,35,58405.48600000002,63.364221762653216,38,89,0.0,0,10,112,False
2026-03-28T10:31:08.283229,vary_both,11631,52.1778836725845,42,59430.13100000001,55.02395005472547,54,89,0.0,0,10,112,False
2026-03-28T10:31:09.309219,vary_both,11631,43.41864683412832,49,60428.216,130.25594050238493,45,89,0.0,0,10,112,False
2026-03-28T10:31:10.338896,vary_both,11631,42.25324762190135,56,61437.803,77.62805958442341,39,89,0.0,0,10,112,False
2026-03-28T10:31:11.383775,vary_both,11631,33.09855706252038,62,62442.23600000002,119.15480542507335,35,89,0.0,0,10,112,False
2026-03-28T10:31:12.422874,vary_both,11181,31.788903284008928,69,63450.53300000001,162.79771681810635,32,89,0.0,0,10,112,False
2026-03-28T10:31:13.438721,vary_both,11181,44.25423201858107,75,64307.24399999999,66.87306171696694,53,89,0.0,0,10,112,False
2026-03-28T10:31:14.489043,vary_both,11181,46.65252690249183,24,65309.888,62.8380974604992,48,89,9.520923857651395,0,10,112,False
2026-03-28T10:31:15.531086,vary_both,11181,30.708843115927277,30,66329.245,125.71432650582727,33,89,0.0,0,10,112,False
2026-03-28T10:31:16.551228,vary_both_settle,11181,52.00480141974547,37,67331.431,61.81702810271632,52,89,0.0,0,10,112,False
2026-03-28T10:31:17.579465,vary_both_settle,10731,30.15896104860053,45,68348.82200000001,63.23653123093659,31,89,0.0,0,10,112,False
2026-03-28T10:31:18.625624,vary_both_settle,10731,35.321724912099256,51,69636.811,114.55694566086245,41,89,0.0,0,10,112,False
2026-03-28T10:31:19.664466,vary_both_settle,10731,23.124948972172632,57,70664.95499999999,60.70299105195316,24,89,0.0,0,10,112,False
2026-03-28T10:31:20.693161,vary_both_settle,10731,33.95759205636381,64,71658.733,67.91518411272762,35,89,0.0,0,10,112,False
2026-03-28T10:31:21.739659,vary_both_settle,10301,48.82737425398329,70,72671.229,67.97536415750614,50,89,0.0,0,10,112,False
2026-03-28T10:31:22.758433,vary_both_settle,10301,51.041537631653156,76,73676.06200000002,61.838785976810556,53,89,0.0,0,10,112,False
2026-03-28T10:31:23.783048,vary_both_settle,10301,27.300667984736428,24,74683.20699999998,124.80305364450938,32,89,8.775214709379565,0,10,112,False
2026-03-28T10:31:24.869566,vary_both_settle,10301,27.97377565244069,31,75806.929,60.770616072543575,29,89,0.0,0,10,112,False
2026-03-28T10:31:25.887295,vary_both_settle,10301,28.127805702855806,39,76816.958,65.63154663999688,30,90,0.0,0,10,112,False
2026-03-28T10:31:37.495316,vary_both,14173,0.0,51,77826.216,0.0,2,90,0.0,0,10,127,False
2026-03-28T10:31:38.545068,vary_both,14173,1.9087897630022894,52,7619.907000000001,28.631846445034345,2,90,0.0,0,10,127,False
2026-03-28T10:31:39.582880,vary_both,14173,36.73098140146612,57,8780.793000000001,80.22819621899178,38,90,0.0,0,10,127,False
2026-03-28T10:31:40.607119,vary_both,14173,62.17747517746267,67,9808.838000000002,248.70990070985067,28,90,0.0,0,10,127,False
2026-03-28T10:31:41.639729,vary_both,14173,27.08926848452765,74,10986.910999999998,77.3979099557933,27,90,0.0,0,10,127,False
2026-03-28T10:31:42.660482,vary_both,13783,39.33881072969424,23,12020.898000000001,89.4957944100544,36,90,8.851232414181204,0,10,127,False
2026-03-28T10:31:43.716862,vary_both,13783,29.406938153875522,28,13168.808999999997,92.96386900257423,38,90,0.0,0,10,127,False
2026-03-28T10:31:44.742638,vary_both,13783,30.06974090565769,35,14189.16,131.91886332804663,30,90,0.0,0,10,127,False
2026-03-28T10:31:45.775782,vary_both,13783,26.12240318471014,41,15208.45,86.10718086811862,27,90,0.0,0,10,127,False
2026-03-28T10:31:46.821280,vary_both,13783,29.21798445349936,47,16233.147,76.94069239421498,30,90,0.0,0,10,127,False
2026-03-28T10:31:47.843725,vary_both,13383,0.0,47,17116.543,0.0,30,90,0.0,0,10,127,False
2026-03-28T10:31:48.874967,vary_both,13383,43.51035050806807,54,17834.454999999994,80.25242427043666,31,90,0.0,0,10,127,False
2026-03-28T10:31:49.891832,vary_both,13383,21.67793492392317,60,18853.997,123.17008479501801,20,90,0.0,0,10,127,False
2026-03-28T10:31:50.930274,vary_both,13383,40.44481015634184,67,19870.408,58.74127189373457,42,90,0.0,0,10,127,False
2026-03-28T10:31:51.954039,vary_both,13383,29.30383630724832,73,20886.992999999995,67.39882350667114,29,90,0.0,0,10,127,False
2026-03-28T10:31:52.994552,vary_both,13383,25.923825124953588,20,21906.924,276.5208013328383,28,89,8.641275041651197,0,10,127,False
2026-03-28T10:31:54.041024,vary_both,12963,31.624378905722534,26,23052.054,55.58224171308809,36,89,0.0,0,10,127,False
2026-03-28T10:31:55.070150,vary_both,12963,41.66263111463058,33,24073.994000000002,71.69848145308518,40,89,0.0,0,10,127,False
2026-03-28T10:31:56.090228,vary_both,12963,21.58802997886226,38,25099.597,64.76408993658677,21,89,0.0,0,10,127,False
2026-03-28T10:31:57.141570,vary_both,12963,23.756590645044938,45,26111.397999999997,121.63374410263009,25,89,0.0,0,10,127,False
2026-03-28T10:31:58.173869,vary_both,12563,29.117587233620114,49,27011.634,66.97045063732627,29,89,0.0,0,10,127,False
2026-03-28T10:31:59.217404,vary_both,12563,65.10112983788667,56,28148.908999999992,52.65532560417304,62,89,0.0,0,10,127,False
2026-03-28T10:32:00.257117,vary_both,12563,46.1665587754751,62,29173.392,130.80524986384614,43,89,0.0,0,10,127,False
2026-03-28T10:32:01.276743,vary_both,12563,30.42317659952623,68,30185.344999999994,124.63688477870424,31,90,0.0,0,10,127,False
2026-03-28T10:32:02.296272,vary_both,12563,21.564413957755807,74,31199.621999999996,55.87143616327641,22,90,0.0,0,10,127,False
2026-03-28T10:32:03.340578,vary_both,12163,21.368968239503698,21,32347.776000000005,85.47587295801479,23,90,13.598434334229625,0,10,127,False
2026-03-28T10:32:04.368695,vary_both,12163,47.923313630669426,28,33366.39000000001,53.67411126634976,49,90,0.0,0,10,127,False
2026-03-28T10:32:05.396721,vary_both,12163,29.16643854271095,34,34383.058000000005,59.30509170351226,30,90,0.0,0,10,127,False
2026-03-28T10:32:06.428243,vary_both,12163,20.377991587405774,40,35399.18200000001,115.47528566196604,20,90,0.0,0,10,127,False
