timestamp,controller_mode,load_pattern,trial_num,elapsed_sec,queue_length,cpu_util,container_mem_pct,io_write_ops,indexing_time_rate,os_cpu_percent,os_mem_used_percent,batch_size,poll_interval_ms,inv_poll_interval,messages_consumed,messages_indexed,cycle_duration_ms,avg_latency_ms,injection_rate,total_injected
2026-04-22T23:42:05.846291,rule_based,step,1,31.6,500,85.76197403066153,84.3719482421875,23.304884247462375,96.94831846944348,83,89,653,200,5.0,0,490,524.3237018585205,902.7646734693942,0,27700
2026-04-22T23:42:06.902344,rule_based,step,1,32.7,500,0.950527001146034,84.3719482421875,0.0,0.0,12,89,603,200,5.0,0,490,514.1899585723877,902.7646734693942,0,27700
2026-04-22T23:42:07.973792,rule_based,step,1,33.8,500,1.8906346667411928,84.26628112792969,5.671904000223578,0.0,1,89,603,200,5.0,0,490,514.5204067230225,902.7646734693942,0,27700
2026-04-22T23:42:09.031828,rule_based,step,1,34.8,0,0.9316727333549983,84.26628112792969,0.0,0.0,1,89,603,200,5.0,0,490,514.4107341766357,902.7646734693942,0,27700
2026-04-22T23:42:10.098126,rule_based,step,1,35.9,0,0.9604606946096047,84.26589965820312,31.695202922116955,0.0,1,89,603,200,5.0,0,490,515.6080722808838,902.7646734693942,0,27700
2026-04-22T23:42:11.159394,rule_based,step,1,37.0,0,0.9215074892872082,84.26589965820312,0.0,0.0,1,89,603,200,5.0,0,490,516.4310932159424,902.7646734693942,0,27700
2026-04-22T23:42:12.232283,rule_based,step,1,38.0,0,1.8905554129453093,84.26589965820312,34.97527513948822,0.0,1,89,603,200,5.0,0,490,515.510082244873,902.7646734693942,0,27700
2026-04-22T23:42:13.303900,rule_based,step,1,39.1,0,0.0,84.26589965820312,40.1084960459717,0.0,1,89,603,200,5.0,0,490,520.8227634429932,902.7646734693942,0,27700
2026-04-22T23:42:28.215045,pid,step,1,0.0,0,0.0,84.26284790039062,0.0,0.0,1,89,603,200,5.0,0,490,525.2382755279541,902.7646734693942,1000,100
2026-04-22T23:42:29.273326,pid,step,1,1.1,200,0.9321035968946355,84.28688049316406,3.728414387578542,9.321035968946354,2,89,200,200,5.0,200,490,42.49978065490723,902.7646734693942,1000,1100
2026-04-22T23:42:30.345600,pid,step,1,2.1,1200,6.619027908910309,84.23652648925781,23.63938538896539,70.91815616689617,7,88,284,182,5.4945054945054945,284,225,49.156904220581055,735.4932977777784,1000,2100
