timestamp,phase,queue_length,cpu_util,mem_util,avg_latency_ms,io_write_ops,os_cpu_percent,os_mem_used_percent,gc_time_rate,write_queue_size,container_mem_pct,batch_size,poll_interval,queue_exhausted
2026-04-20T11:49:20.248589,vary_both,404426,87.04807038205792,37,91839.70413162722,76.49678912362666,88,94,5.275640629215632,0,82.54852294921875,2036,646,False
2026-04-20T11:49:21.360255,vary_both,388138,70.0061968306597,31,92534.22499999654,59.09614018172572,77,94,4.545856937055825,0,82.54852294921875,2036,646,False
2026-04-20T11:49:22.477560,vary_both,388138,79.75363646504836,33,93626.0760000029,121.40275773012917,75,95,4.430757581391576,0,82.5042724609375,2036,646,False
2026-04-20T11:49:23.578551,vary_both_settle,388138,72.65532815841664,38,94614.9970000009,69.930753352476,73,95,4.54095800990104,0,82.54127502441406,2036,646,False
2026-04-20T11:49:24.737517,vary_both_settle,388138,44.71828350530962,71,95798.68413163062,42.03518649499104,45,95,0.0,0,82.52830505371094,2036,646,False
2026-04-20T11:49:25.898359,vary_both_settle,371850,67.80610993695578,54,96974.6460412531,60.939668424352654,72,95,6.866441512603116,0,82.52830505371094,2036,646,False
2026-04-20T11:49:27.059724,vary_both_settle,371850,64.91013354192812,44,97495.96999999894,66.59611103652365,64,96,3.371954989191071,0,82.550048828125,2036,646,False
2026-04-20T11:49:28.185615,vary_both_settle,371850,86.39460525692706,30,98588.30082318008,140.72523330509767,81,88,5.343996201459405,0,82.550048828125,2036,646,False
2026-04-20T11:49:29.283979,vary_both_settle,371850,100.57100773311805,62,99236.18599999751,54.775280997501795,100,88,5.387732557131324,0,82.34901428222656,2036,646,False
2026-04-20T11:49:30.405033,vary_both_settle,371850,87.82741594852085,28,99873.83257956298,37.640321120794646,100,89,12.54677370693155,0,82.42568969726562,2036,646,False
2026-04-20T11:49:31.507976,vary_both_settle,355562,105.30476597977385,68,101326.38899999872,120.47579158702942,99,90,0.0,0,82.37342834472656,2036,646,False
2026-04-20T11:49:32.649092,vary_both_settle,355562,75.95760690600653,20,102605.17100000201,99.4682947578657,75,90,10.851086700858076,0,82.4371337890625,2036,646,False
2026-04-20T11:50:14.606706,vary_both,426681,0.0,43,103584.2899999988,0.0,1,90,0.0,0,82.27348327636719,2036,690,False
2026-04-20T11:50:15.810859,vary_both,437531,25.266323327668132,55,104065.1173497023,11.79095088624513,32,90,0.0,0,82.25326538085938,2036,690,False
2026-04-20T11:50:16.962997,vary_both,448801,96.93513367079612,40,37502.90900000054,61.532737025809716,89,90,9.272056264163108,0,82.23762512207031,2036,690,False
2026-04-20T11:50:18.171192,vary_both,458769,95.73456598657978,61,38269.48600000105,49.57682881447881,92,91,0.0,0,82.10334777832031,2036,690,False
2026-04-20T11:50:19.348247,vary_both,467295,96.25019420108221,28,39205.655280942156,20.2631987791752,95,91,10.975899338719902,0,82.05833435058594,2036,690,False
2026-04-20T11:50:20.505197,vary_both,477025,100.94333146327148,23,40259.10300000011,33.08226829468561,98,91,9.330896185680558,0,82.03887939453125,2036,690,False
2026-04-20T11:50:21.677122,vary_both,472273,87.89032961320467,61,41836.27573280881,24.507880372912844,100,92,0.0,0,81.94656372070312,2036,690,False
2026-04-20T11:50:22.791539,vary_both,488471,101.63077859239638,21,43311.16599999908,76.88589336989986,96,92,18.55866391687238,0,81.94656372070312,2036,690,False
2026-04-20T11:50:23.901535,vary_both,508519,78.29902179986422,45,43311.16599999908,419.39476044524974,79,93,0.0,0,81.97479248046875,2036,690,False
2026-04-20T11:50:25.023320,vary_both,514842,78.97883230596881,46,45802.60333595366,76.31662447543053,79,90,39.933117458074115,0,81.89620971679688,2036,690,False
2026-04-20T11:50:26.163876,vary_both,498554,79.2371318262451,57,47368.36499999884,85.40001985717527,75,91,3.5216503033886712,0,81.93016052246094,2036,690,False
2026-04-20T11:50:27.277948,vary_both,498554,85.82113197316494,71,47673.886801572175,82.24525147428307,87,91,3.5758804988818724,0,82.0098876953125,2036,690,False
2026-04-20T11:50:28.442457,vary_both,498554,98.84768222415138,70,48525.39825343945,149.9757937194021,100,86,4.2606759579375595,0,82.0098876953125,2036,690,False
2026-04-20T11:50:29.568154,vary_both,498554,89.0633692816925,39,49561.11800000064,44.53168464084625,90,87,11.578238006620024,0,81.79931640625,2036,690,False
2026-04-20T11:50:30.757786,vary_both,498554,109.45835085770814,65,50087.52875245691,50.9108608640503,100,88,5.9396004341392015,0,81.99691772460938,2036,690,False
2026-04-20T11:50:31.919272,vary_both,482266,81.83717629524388,65,51486.608457759074,194.4732899059021,82,88,3.5198785503330696,0,81.99691772460938,2036,690,False
